아파트,거래금액,년,월,일,법정동,지역코드,전용면적,층
힐스테이트위례,155500,2025,07,11,창곡동,00000,99.88,2
현대,45000,2025,07,11,매탄동,00000,84.94,9
e편한세상금빛그랑메종3단지,90000,2025,07,11,금광동,00000,74.62,21
황골마을주공1,41700,2025,07,11,영통동,00000,59.99,9
그대가센트럴파크,93500,2025,07,11,망포동,00000,129.4884,2
위례역푸르지오6단지,150000,2025,07,11,창곡동,00000,83.002,18
매탄레이크파크,36000,2025,07,11,매탄동,00000,59.99,12
황골마을(쌍용),43000,2025,07,11,영통동,00000,59.79,14
신나무실극동,65000,2025,07,11,영통동,00000,84.9,9
힐스테이트영통,85000,2025,07,11,망포동,00000,62.8033,4
힐스테이트영통,91800,2025,07,11,망포동,00000,71.2981,7
동남,29700,2025,07,11,매탄동,00000,49.68,11
청명마을삼성,78400,2025,07,11,영통동,00000,92.233,10
황골마을주공1,40500,2025,07,11,영통동,00000,59.99,2
벽적골9단지주공,49000,2025,07,11,영통동,00000,59.39,11
벽적골우성,46000,2025,07,11,영통동,00000,59.84,3
청명마을(주공),48000,2025,07,11,영통동,00000,59.99,8
관악,70000,2025,07,11,비산동,00000,84.9,12
e편한세상녹양역,33000,2025,07,11,가능동,00000,59.9802,3
주공뜨란채(아),64000,2025,07,11,안양동,00000,59.92,4
녹양힐스테이트,38200,2025,07,11,녹양동,00000,84.96,6
신곡서해,39000,2025,07,11,신곡동,00000,114.19,4
삼도세라믹,21000,2025,07,11,신곡동,00000,65.355,15
금오주공그린빌1,32800,2025,07,11,금오동,00000,75.62,18
공작성일,62700,2025,07,11,관양동,00000,59.64,10
평촌더샵센트럴시티,124000,2025,07,11,관양동,00000,84.9887,11
샛별한양6(고층1109-4),44500,2025,07,11,비산동,00000,42.615,11
의정부민락푸르지오,45000,2025,07,11,낙양동,00000,84.942,18
부영,53000,2025,07,11,창우동,00000,49.58,9
충무주공(872),31000,2025,07,11,금정동,00000,42.75,15
시흥배곧SK뷰,48000,2025,07,11,배곧동,00000,62.8305,23
의왕백운 해링턴 플레이스 1단지,77250,2025,07,11,학의동,00000,84.9404,6
우륵,40700,2025,07,11,산본동,00000,58.71,19
시흥장현예다음아르테,68100,2025,07,11,장곡동,00000,84.1316,14
목련풍림,29000,2025,07,11,오전동,00000,49.5,18
진달래(LG),35450,2025,07,11,오전동,00000,59.94,7
장현호반써밋,56200,2025,07,11,장현동,00000,84.9958,24
대우장미,29800,2025,07,11,삼동,00000,49.947,8
대우장미,28300,2025,07,11,삼동,00000,49.947,5
주공2단지(874),29450,2025,07,11,당동,00000,49.59,1
무지개마을대림,48500,2025,07,11,당동,00000,84.87,2
건영1,34000,2025,07,11,정왕동,00000,84.93,6
시화두산,21000,2025,07,11,정왕동,00000,50.03,2
호반써밋더프라임,34700,2025,07,11,정왕동,00000,59.7925,21
유천,32000,2025,07,11,정왕동,00000,84.72,7
자연앤데시앙(금빛마을),26000,2025,07,11,학운리,00000,84.945,2
대우,22900,2025,07,11,북변동,00000,52.44,4
한양수자인디에스티지,44500,2025,07,11,상신리,00000,66.7746,7
장짐마을신성발안2차미소지움A,28000,2025,07,11,장짐리,00000,84.9394,15
한강센트럴자이1단지,46500,2025,07,11,장기동,00000,81.832,6
우림필유,27500,2025,07,11,발안리,00000,84.494,6
캐슬앤파밀리에시티 2단지,49000,2025,07,11,신곡리,00000,59.9362,7
화성시청역센트럴파크스타힐스2단지,51800,2025,07,11,신남리,00000,84.8005,10
힐스테이트 리버시티 1단지,61000,2025,07,11,향산리,00000,84.9181,18
삼성,25000,2025,07,11,진사리,00000,128.93,10
한강신도시레이크에일린의뜰,41600,2025,07,11,마산동,00000,84.9023,16
풍경마을한강한라비발디,53500,2025,07,11,운양동,00000,105.299,10
남양우림,24800,2025,07,11,남양리,00000,84.543,8
푸른마을(신안),44000,2025,07,11,감정동,00000,202.194,7
김포풍무꿈에그린더포레듀3단지,43400,2025,07,11,풍무동,00000,74.996,10
송산그린시티요진와이시티,55000,2025,07,11,새솔동,00000,84.98,20
